Link;Address;Neighbor;Area;Type;Rooms;Bathrooms;Parking;Price
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-80m2-venda-RS350000-id-2682766796/;Avenida Rio de Janeiro, 1375 - Centro, Londrina - PR; Centro;80;Apartamento;3;2;1;350000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-128m2-venda-RS291000-id-2668414494/;Centro, Londrina - PR;Centro;128;Apartamento;3;3;1;291000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-91m2-venda-RS310000-id-2614708576/;Centro, Londrina - PR;Centro;91;Apartamento;3;2;1;310000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS290000-id-2551895278/;Centro, Londrina - PR;Centro;75;Apartamento;2;1;1;290000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-brasil-bairros-londrina-com-garagem-57m2-venda-RS298000-id-2554871512/;Rua Raposo Tavares, 79 - Vila Brasil, Londrina - PR; Vila Brasil;57;Apartamento;2;2;1;298000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS270000-id-2631321660/;Avenida Juscelino Kubitschek, 635 - Centro, Londrina - PR; Centro;75;Apartamento;3;2;1;270000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-30m2-venda-RS190000-id-2557228107/;Rua Espírito Santo, 210 - Centro, Londrina - PR; Centro;30;Apartamento;1;1;1;190000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-44m2-venda-RS210000-id-2673102365/;Avenida Azilé Miguel Abujamra - Cidade Industrial 2, Londrina - PR; Cidade Industrial 2;44;Apartamento;2;1;1;210000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-50m2-venda-RS295000-id-2624503333/;Centro, Londrina - PR;Centro;50;Apartamento;2;1;1;295000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-41m2-venda-RS180000-id-2658095260/;Rua Akeo Hasuda - Cidade Industrial 2, Londrina - PR; Cidade Industrial 2;41;Apartamento;2;1;1;180000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-64m2-venda-RS310000-id-94426988/;Avenida São Paulo, 790 - Centro, Londrina - PR; Centro;64;Apartamento;3;2;1;310000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-brasil-bairros-londrina-com-garagem-86m2-venda-RS250000-id-2580068880/;Vila Brasil, Londrina - PR;Vila Brasil;86;Apartamento;3;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-41m2-venda-RS230000-id-2682433852/;Rua Akeo Hasuda, 200 - Cidade Industrial 2, Londrina - PR; Cidade Industrial 2;41;Apartamento;2;1;1;230000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-41m2-venda-RS180000-id-2674635980/;Rua Akeo Hasuda - Cidade Industrial 2, Londrina - PR; Cidade Industrial 2;41;Apartamento;2;1;1;180000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-54m2-venda-RS260000-id-2658825119/;Rua Professor João Cândido, 1350 - Centro, Londrina - PR; Centro;54;Apartamento;1;2;1;260000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-82m2-venda-RS280000-id-2623902500/;Rua Niterói - Centro, Londrina - PR; Centro;82;Apartamento;3;3;1;280000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-59m2-venda-RS330000-id-2579138747/;Rua Mato Grosso - Centro, Londrina - PR; Centro;59;Apartamento;2;2;1;330000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-32m2-venda-RS185000-id-2648983559/;Rua Ouro Preto, 182 - Centro, Londrina - PR; Centro;32;Apartamento;1;1;;185000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-50m2-venda-RS230000-id-2492781593/;Rua Amapá - Centro, Londrina - PR; Centro;50;Apartamento;2;2;1;230000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-70m2-venda-RS320000-id-2656961846/;Centro, Londrina - PR;Centro;70;Apartamento;3;2;2;320000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-77m2-venda-RS260000-id-2645338454/;Centro, Londrina - PR;Centro;77;Apartamento;3;2;1;260000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-86m2-venda-RS338000-id-2667129722/;Rua Brasil, 878 - Centro, Londrina - PR; Centro;86;Apartamento;3;2;1;338000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-71m2-venda-RS210000-id-2634111192/;Rua São Jerônimo - Centro, Londrina - PR; Centro;71;Apartamento;3;2;1;210000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-44m2-venda-RS170000-id-2570406651/;Cidade Industrial 2, Londrina - PR;Cidade Industrial 2;44;Apartamento;2;1;1;170000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-55m2-venda-RS320000-id-2565757968/;Centro, Londrina - PR;Centro;55;Apartamento;2;2;1;320000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-30m2-venda-RS270000-id-59249537/;Avenida Higienópolis, 199 - Centro, Londrina - PR; Centro;30;Apartamento;1;1;1;270000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-45m2-venda-RS285000-id-2584334374/;Centro, Londrina - PR;Centro;45;Apartamento;2;2;1;285000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-34m2-venda-RS200000-id-2570401882/;Centro, Londrina - PR;Centro;34;Apartamento;1;1;1;200000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-brasil-bairros-londrina-com-garagem-54m2-venda-RS320000-id-2572169683/;Vila Brasil, Londrina - PR;Vila Brasil;54;Apartamento;2;1;1;320000
https://www.vivareal.com.br/imovel/casa-3-quartos-california-bairros-londrina-com-garagem-127m2-venda-RS290000-id-2578304582/;Rua Capitão João Busse - California, Londrina - PR; California;127;Casa;3;1;3;290000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-42m2-venda-RS180000-id-2629222079/;Cidade Industrial 2, Londrina - PR;Cidade Industrial 2;42;Apartamento;2;1;1;180000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-59m2-venda-RS245000-id-2623902685/;Rua Pará - Centro, Londrina - PR; Centro;59;Apartamento;2;2;1;245000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-66m2-venda-RS250000-id-2682408072/;Centro, Londrina - PR;Centro;66;Apartamento;3;1;2;250000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-61m2-venda-RS260000-id-2663825850/;Rua Capitão João Busse - California, Londrina - PR; California;61;Casa;2;2;1;260000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-61m2-venda-RS235000-id-2603942646/;Rua Senador Souza Naves - Centro, Londrina - PR; Centro;61;Apartamento;2;1;1;235000
https://www.vivareal.com.br/imovel/flat-1-quartos-centro-bairros-londrina-com-garagem-32m2-venda-RS150000-id-2570010841/;Rua Edwy Taques de Araújo, 250 - Centro, Londrina - PR; Centro;32;Apartamento;1;1;1;150000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-73m2-venda-RS290000-id-2568058297/;Rua Cambará - Centro, Londrina - PR; Centro;73;Apartamento;3;2;1;290000
https://www.vivareal.com.br/imovel/casa-3-quartos-california-bairros-londrina-com-garagem-164m2-venda-RS300000-id-2648177956/;Rua Capitão João Busse - California, Londrina - PR; California;164;Casa;3;1;3;300000
https://www.vivareal.com.br/imovel/casa-3-quartos-vitoria-regia-bairros-londrina-com-garagem-83m2-venda-RS270000-id-2535588935/;Rua Inhambu - Vitoria Regia, Londrina - PR; Vitoria Regia;83;Casa;3;2;1;270000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-75m2-venda-RS150000-id-2669151608/;Centro, Londrina - PR;Centro;75;Apartamento;2;1;;150000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-64m2-venda-RS290000-id-2662949065/;Centro, Londrina - PR;Centro;64;Apartamento;2;2;1;290000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-antares-bairros-londrina-com-garagem-85m2-venda-RS200000-id-2618768707/;Avenida São João, 1 - Antares, Londrina - PR; Antares;85;Apartamento;3;1;1;200000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ipiranga-bairros-londrina-com-garagem-65m2-venda-RS240000-id-2682434367/;Avenida Juscelino Kubitschek, 2727 - Vila Ipiranga, Londrina - PR; Vila Ipiranga;65;Apartamento;2;1;1;240000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-69m2-venda-RS265000-id-2613031000/;Avenida Juscelino Kubitschek, 787 - Centro, Londrina - PR; Centro;69;Apartamento;3;1;1;265000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-49m2-venda-RS330000-id-2638661978/;Rua Belo Horizonte, 1177 - Centro, Londrina - PR; Centro;49;Apartamento;1;2;;330000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-61m2-venda-RS210000-id-2527654359/;Centro, Londrina - PR;Centro;61;Apartamento;2;2;1;210000
https://www.vivareal.com.br/imovel/casa-3-quartos-interlagos-bairros-londrina-com-garagem-150m2-venda-RS294460-id-2682450351/;Rua da Cerejeira, 100 - Interlagos, Londrina - PR; Interlagos;150;Casa;3;2;2;294460
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-bairros-londrina-com-garagem-65m2-venda-RS170000-id-2631698770/;Rua Solimões - Vila Nova, Londrina - PR; Vila Nova;65;Apartamento;3;1;1;170000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-40m2-venda-RS115000-id-2597193157/;Centro, Londrina - PR;Centro;40;Apartamento;1;1;;115000
https://www.vivareal.com.br/imovel/casa-3-quartos-california-bairros-londrina-com-garagem-96m2-venda-RS310000-id-2646810502/;Rua Comandante Ismael Guilherme, 194 - California, Londrina - PR; California;96;Casa;3;2;2;310000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-97m2-venda-RS270000-id-2566345409/;Rua Mato Grosso, 1693 - Centro, Londrina - PR; Centro;97;Apartamento;3;2;1;270000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-70m2-venda-RS240000-id-68151184/;Rua Uruguai, 289 - Centro, Londrina - PR; Centro;70;Apartamento;3;2;1;240000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-64m2-venda-RS250000-id-2664655921/;Rua Piauí - Centro, Londrina - PR; Centro;64;Apartamento;2;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-70m2-venda-RS180000-id-2669893198/;Centro, Londrina - PR;Centro;70;Apartamento;2;1;1;180000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-120m2-venda-RS230000-id-2566310892/;Centro, Londrina - PR;Centro;120;Apartamento;3;2;1;230000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-83m2-venda-RS250000-id-2630996728/;Rua Santos - Centro, Londrina - PR; Centro;83;Apartamento;2;2;1;250000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-ideal-bairros-londrina-com-garagem-43m2-venda-RS165000-id-2676450610/;Rua Diamante, 715 - Ideal, Londrina - PR; Ideal;43;Apartamento;1;1;1;165000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-58m2-venda-RS245000-id-2572313937/;Rua Pará - Centro, Londrina - PR; Centro;58;Apartamento;2;2;1;245000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-65m2-venda-RS210000-id-2657222162/;Rua Espírito Santo, 1846 - Centro, Londrina - PR; Centro;65;Apartamento;2;1;1;210000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-58m2-venda-RS320000-id-2645317270/;Centro, Londrina - PR;Centro;58;Apartamento;1;2;1;320000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-58m2-venda-RS150000-id-2674045085/;Centro, Londrina - PR;Centro;58;Apartamento;2;1;;150000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-70m2-venda-RS335000-id-2682581038/;Rua Uruguai - Centro, Londrina - PR; Centro;70;Apartamento;2;2;1;335000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-118m2-venda-RS230000-id-2607947934/;Rua Professor João Cândido, 333 - Centro, Londrina - PR; Centro;118;Apartamento;3;3;1;230000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-65m2-venda-RS195000-id-2661116683/;Centro, Londrina - PR;Centro;65;Apartamento;2;1;1;195000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-27m2-venda-RS245000-id-2625566383/;Rua Belo Horizonte, 1177 - Centro, Londrina - PR; Centro;27;Apartamento;1;1;1;245000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-31m2-venda-RS130000-id-2553930113/;Centro, Londrina - PR;Centro;31;Apartamento;1;1;;130000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-50m2-venda-RS190000-id-2670214213/;Rua Brasil - Centro, Londrina - PR; Centro;50;Apartamento;2;1;1;190000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-59m2-venda-RS250000-id-2645331367/;Centro, Londrina - PR;Centro;59;Apartamento;2;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-85m2-venda-RS314000-id-2637206763/;Rua Benjamin Constant, 1985 - Centro, Londrina - PR; Centro;85;Apartamento;3;3;1;314000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-77m2-venda-RS275000-id-2645331595/;Rua Mato Grosso, 1910 - Centro, Londrina - PR; Centro;77;Apartamento;3;2;1;275000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-72m2-venda-RS329000-id-2629223357/;Centro, Londrina - PR;Centro;72;Apartamento;3;1;1;329000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-81m2-venda-RS330000-id-2665358300/;Rua Tupi - Centro, Londrina - PR; Centro;81;Apartamento;3;2;1;330000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-62m2-venda-RS250000-id-2581256440/;Centro, Londrina - PR;Centro;62;Apartamento;2;1;1;250000
https://www.vivareal.com.br/imovel/casa-3-quartos-ideal-bairros-londrina-com-garagem-148m2-venda-RS310000-id-2620007531/;Ideal, Londrina - PR;Ideal;148;Casa;3;1;1;310000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-91m2-venda-RS345000-id-2549032572/;Rua Paranaguá - Centro, Londrina - PR; Centro;91;Apartamento;3;2;1;345000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-brasil-bairros-londrina-com-garagem-57m2-venda-RS295000-id-2536322565/;Vila Brasil, Londrina - PR;Vila Brasil;57;Apartamento;2;2;1;295000
https://www.vivareal.com.br/imovel/casa-3-quartos-casoni-bairros-londrina-com-garagem-205m2-venda-RS310000-id-2656915999/;Rua Tremembés - Casoni, Londrina - PR; Casoni;205;Casa;3;3;1;310000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-52m2-venda-RS220000-id-2536825288/;Rua Pará - Centro, Londrina - PR; Centro;52;Apartamento;1;1;1;220000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-69m2-venda-RS250000-id-2573083732/;Centro, Londrina - PR;Centro;69;Apartamento;3;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-antares-bairros-londrina-com-garagem-65m2-venda-RS220000-id-2606267238/;Avenida São João, 1329 - Antares, Londrina - PR; Antares;65;Apartamento;3;1;1;220000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-61m2-venda-RS320000-id-2674690474/;Rua Santos, 915 - Centro, Londrina - PR; Centro;61;Apartamento;2;2;1;320000
https://www.vivareal.com.br/imovel/casa-3-quartos-casoni-bairros-londrina-123m2-venda-RS250000-id-2581496924/;Rua dos Açores, 336 - Casoni, Londrina - PR; Casoni;123;Casa;3;2;;250000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-66m2-venda-RS350000-id-2584463934/;Avenida São Paulo - Centro, Londrina - PR; Centro;66;Apartamento;2;2;1;350000
https://www.vivareal.com.br/imovel/casa-2-quartos-vitoria-regia-bairros-londrina-com-garagem-47m2-venda-RS250000-id-2568057178/;Rua das Siriemas - Vitoria Regia, Londrina - PR; Vitoria Regia;47;Casa;2;1;2;250000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-77m2-venda-RS260000-id-2645283591/;Centro, Londrina - PR;Centro;77;Apartamento;3;1;1;260000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-68m2-venda-RS290000-id-2596450960/;Rua Chile - Centro, Londrina - PR; Centro;68;Apartamento;3;1;2;290000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-80m2-venda-RS249000-id-93868249/;Rua Piauí, 191 - Centro, Londrina - PR; Centro;80;Apartamento;2;1;1;249000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vitoria-regia-bairros-londrina-com-garagem-56m2-venda-RS220000-id-2662100358/;Vitoria Regia, Londrina - PR;Vitoria Regia;56;Apartamento;3;1;1;220000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-brasil-bairros-londrina-com-garagem-45m2-venda-RS179000-id-2552184009/;Vila Brasil, Londrina - PR;Vila Brasil;45;Apartamento;2;1;1;179000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-ideal-bairros-londrina-45m2-venda-RS210000-id-2682218370/;Ideal, Londrina - PR;Ideal;45;Apartamento;2;1;;210000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-65m2-venda-RS165000-id-2664156241/;Rua Piauí, 191 - Centro, Londrina - PR; Centro;65;Apartamento;2;1;1;165000
https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-guararapes-bairros-londrina-com-garagem-85m2-venda-RS299000-id-2661939081/;Rua Alceu Segantin, 800 - Jardim Guararapes, Londrina - PR; Jardim Guararapes;85;Casa;2;2;2;299000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-57m2-venda-RS250000-id-2660139608/;Rua Professor João Cândido, 1350 - Centro, Londrina - PR; Centro;57;Apartamento;1;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-londrina-com-garagem-89m2-venda-RS275000-id-2608855946/;Rua Alagoas, 64 - Vila Ipiranga, Londrina - PR; Vila Ipiranga;89;Apartamento;3;3;2;275000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-47m2-venda-RS235000-id-2673184687/;Rua Akeo Hasuda - Cidade Industrial 2, Londrina - PR; Cidade Industrial 2;47;Apartamento;2;1;1;235000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-62m2-venda-RS320000-id-2665019230/;Rua Santos - Centro, Londrina - PR; Centro;62;Apartamento;2;2;1;320000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-77m2-venda-RS278000-id-2617411628/;Rua Pernambuco, 888 - Centro, Londrina - PR; Centro;77;Apartamento;3;2;1;278000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-26m2-venda-RS245000-id-2682455442/;Rua Belo Horizonte - Centro, Londrina - PR; Centro;26;Apartamento;1;1;1;245000
